Date,Open,High,Low,Close,Adj Close,Volume
2023-09-08,756.2000122070312,763.5999755859375,752.2000122070312,760.5999755859375,745.3145751953125,1843665
2023-09-11,766.2000122070312,770.7999877929688,762.2000122070312,768.0,752.56591796875,1796961
2023-09-12,771.0,775.0,760.0,761.5999755859375,746.2944946289062,2165736
2023-09-13,760.2000122070312,771.7999877929688,759.4000244140625,769.5999755859375,754.1337280273438,2124468
2023-09-14,767.4000244140625,768.7999877929688,752.4000244140625,767.4000244140625,751.9779663085938,3199275
2023-09-15,776.5999755859375,778.2000122070312,771.4000244140625,772.5999755859375,757.0734252929688,6483458
2023-09-18,769.5999755859375,769.5999755859375,746.4000244140625,752.5999755859375,737.475341796875,2612032
2023-09-19,752.7999877929688,765.0,751.9249877929688,765.0,749.626220703125,2702649
2023-09-20,762.2000122070312,766.7999877929688,731.7999877929688,750.0,734.9276123046875,4255257
2023-09-21,736.4000244140625,756.7999877929688,736.4000244140625,750.7999877929688,735.7115478515625,2372543
2023-09-22,744.5999755859375,752.7999877929688,741.5999755859375,741.7999877929688,726.8923950195312,3236722
2023-09-25,739.4000244140625,741.0,729.4000244140625,734.0,719.2492065429688,1988006
2023-09-26,729.0,732.4000244140625,723.4000244140625,728.4000244140625,713.76171875,2890325
2023-09-27,724.2000122070312,732.5999755859375,723.4000244140625,725.5999755859375,711.0179443359375,3102632
2023-09-28,725.0,727.2000122070312,710.7999877929688,724.7999877929688,710.2340698242188,3741449
2023-09-29,726.5999755859375,740.4000244140625,724.0,733.0,718.269287109375,4493337
2023-10-02,734.7999877929688,736.4000244140625,708.7999877929688,710.0,695.7315063476562,2264490
2023-10-03,705.2000122070312,719.7999877929688,703.2000122070312,716.5999755859375,702.1988525390625,2650508
2023-10-04,711.5999755859375,723.5999755859375,708.2000122070312,718.0,703.5707397460938,1542216
2023-10-05,719.4000244140625,724.4000244140625,714.7999877929688,719.0,704.5506591796875,1629989
2023-10-06,725.7999877929688,730.7999877929688,719.7999877929688,729.2000122070312,714.545654296875,1601283
2023-10-09,722.0,728.7999877929688,717.7999877929688,728.0,713.3697509765625,1482932
2023-10-10,736.4000244140625,748.4000244140625,734.2000122070312,744.0,729.0482177734375,2540298
2023-10-11,741.5999755859375,752.2000122070312,735.2000122070312,746.4000244140625,731.4000244140625,2285296
2023-10-12,737.2000122070312,743.0,732.0,735.5999755859375,735.5999755859375,3278354
2023-10-13,734.4000244140625,736.0,713.0,713.0,713.0,2382300
2023-10-16,716.2000122070312,725.4000244140625,710.2000122070312,725.0,725.0,2211931
2023-10-17,722.2000122070312,731.7999877929688,719.0,725.0,725.0,2030541
2023-10-18,722.0,729.7999877929688,709.4000244140625,711.4000244140625,711.4000244140625,1944930
2023-10-19,710.4000244140625,711.2000122070312,701.2000122070312,701.2000122070312,701.2000122070312,7851226
2023-10-20,696.2000122070312,699.4000244140625,675.4000244140625,681.2000122070312,681.2000122070312,4322076
2023-10-23,677.5999755859375,698.4000244140625,672.7999877929688,696.2000122070312,696.2000122070312,2043654
2023-10-24,697.7999877929688,701.2000122070312,686.7999877929688,696.2000122070312,696.2000122070312,4137848
2023-10-25,695.0,701.5999755859375,685.5999755859375,691.0,691.0,3571677
2023-10-26,660.0,695.2000122070312,656.0,684.4000244140625,684.4000244140625,6552919
2023-10-27,682.7999877929688,698.4000244140625,681.0,695.2000122070312,695.2000122070312,2557332
2023-10-30,700.4000244140625,716.5999755859375,690.5999755859375,698.2000122070312,698.2000122070312,2165320
2023-10-31,698.0,711.5999755859375,698.0,706.5999755859375,706.5999755859375,3248617
2023-11-01,710.5999755859375,716.2000122070312,704.2000122070312,711.4000244140625,711.4000244140625,2530842
2023-11-02,715.0,736.4000244140625,715.0,727.7999877929688,727.7999877929688,3639327
2023-11-03,731.5999755859375,751.4000244140625,730.0,744.0,744.0,2570650
2023-11-06,742.7999877929688,749.0,723.43798828125,723.7999877929688,723.7999877929688,3618143
2023-11-07,724.2000122070312,728.7999877929688,716.2000122070312,719.0,719.0,2586771
2023-11-08,709.4000244140625,723.7999877929688,706.7999877929688,718.2000122070312,718.2000122070312,1915574
2023-11-09,715.4000244140625,727.5999755859375,709.5999755859375,726.5999755859375,726.5999755859375,1782190
2023-11-10,722.4000244140625,722.4000244140625,699.2000122070312,701.2000122070312,701.2000122070312,3635097
2023-11-13,704.2000122070312,707.0,693.4000244140625,700.4000244140625,700.4000244140625,2517890
2023-11-14,700.0,715.5999755859375,695.2000122070312,714.7999877929688,714.7999877929688,3672979
2023-11-15,720.5999755859375,737.5999755859375,715.5999755859375,715.5999755859375,715.5999755859375,4997283
2023-11-16,713.2000122070312,722.2000122070312,697.0,698.2000122070312,698.2000122070312,3496126
2023-11-17,700.2000122070312,713.0,691.7999877929688,713.0,713.0,2521519
2023-11-20,713.5999755859375,716.7999877929688,703.5999755859375,709.2000122070312,709.2000122070312,1897209
2023-11-21,707.7999877929688,712.7999877929688,699.4000244140625,701.5999755859375,701.5999755859375,2439027
2023-11-22,703.0,710.4000244140625,698.4000244140625,706.4000244140625,706.4000244140625,2370395
2023-11-23,707.0,709.0,700.3800048828125,704.5999755859375,704.5999755859375,747036
2023-11-24,704.2000122070312,708.7999877929688,700.2000122070312,706.7999877929688,706.7999877929688,1086387
2023-11-27,707.5999755859375,712.1710205078125,702.4000244140625,707.4000244140625,707.4000244140625,1630219
2023-11-28,700.2000122070312,700.5999755859375,693.2000122070312,698.7999877929688,698.7999877929688,1723270
2023-11-29,699.7999877929688,704.7999877929688,696.2000122070312,703.0,703.0,3613571
2023-11-30,704.0,716.7999877929688,701.7999877929688,706.7999877929688,706.7999877929688,4603833
2023-12-01,710.2000122070312,712.2000122070312,702.0,710.7999877929688,710.7999877929688,1242059
2023-12-04,710.0,726.0,706.4000244140625,723.0,723.0,2187538
2023-12-05,713.0,723.2000122070312,706.4000244140625,718.5999755859375,718.5999755859375,1948069
2023-12-06,717.5999755859375,732.7999877929688,713.0,727.2000122070312,727.2000122070312,2053927
2023-12-07,723.0,731.5999755859375,705.4000244140625,720.2000122070312,720.2000122070312,2147297
2023-12-08,718.7999877929688,726.2000122070312,708.4019775390625,722.5999755859375,722.5999755859375,2435799
2023-12-11,721.5999755859375,735.4000244140625,716.0,734.4000244140625,734.4000244140625,1841302
2023-12-12,733.0,742.0,731.7999877929688,737.0,737.0,2306509
2023-12-13,726.2000122070312,733.0,720.5999755859375,723.5999755859375,723.5999755859375,2544152
2023-12-14,738.4000244140625,758.7999877929688,734.4000244140625,753.7999877929688,753.7999877929688,3653220
2023-12-15,751.4000244140625,762.5999755859375,744.7999877929688,750.5999755859375,750.5999755859375,8273125
2023-12-18,741.0,747.0,734.5999755859375,743.0,743.0,2049020
2023-12-19,740.4000244140625,751.4000244140625,739.4000244140625,749.2000122070312,749.2000122070312,2661789
2023-12-20,757.4000244140625,763.5999755859375,750.8800048828125,759.0,759.0,2512484
2023-12-21,750.2000122070312,757.0,744.5599975585938,753.0,753.0,1629252
2023-12-22,752.4000244140625,757.2000122070312,751.2000122070312,751.4000244140625,751.4000244140625,1497416
2023-12-27,753.7999877929688,758.5999755859375,750.5999755859375,754.4000244140625,754.4000244140625,2597330
2023-12-28,756.0,759.2000122070312,747.7999877929688,752.0,752.0,1409386
2023-12-29,752.0,754.5999755859375,746.4000244140625,753.0,753.0,847362
2024-01-02,752.4000244140625,753.9450073242188,740.0,745.7999877929688,745.7999877929688,2011971
2024-01-03,745.2000122070312,752.5999755859375,725.5999755859375,729.4000244140625,729.4000244140625,3401176
2024-01-04,727.0,742.4000244140625,725.9199829101562,742.2000122070312,742.2000122070312,3198094
2024-01-05,735.7999877929688,783.5999755859375,733.0,770.2000122070312,770.2000122070312,3978226
2024-01-08,767.4000244140625,772.4000244140625,752.4000244140625,771.2000122070312,771.2000122070312,2138187
2024-01-09,772.5999755859375,772.5999755859375,754.7999877929688,754.7999877929688,754.7999877929688,2771108
2024-01-10,752.0,765.0,748.7999877929688,759.4000244140625,759.4000244140625,2809352
2024-01-11,757.0,757.0,727.5999755859375,729.0,729.0,5224770
2024-01-12,735.0,743.0,728.0,728.7999877929688,728.7999877929688,2271014
2024-01-15,733.2000122070312,736.0,727.7999877929688,732.5999755859375,732.5999755859375,3293292
2024-01-16,725.4000244140625,736.7999877929688,724.7999877929688,729.2000122070312,729.2000122070312,2402544
2024-01-17,722.4000244140625,724.0,705.5999755859375,718.4000244140625,718.4000244140625,2703078
2024-01-18,717.2000122070312,729.5999755859375,713.2000122070312,727.7999877929688,727.7999877929688,1959428
2024-01-19,733.5999755859375,736.0,719.2000122070312,720.7999877929688,720.7999877929688,2600050
2024-01-23,730.7999877929688,750.5999755859375,726.2000122070312,745.4000244140625,745.4000244140625,4405032
2024-01-24,753.2000122070312,759.4000244140625,749.7999877929688,754.4000244140625,754.4000244140625,2779689
2024-01-25,755.0,767.4000244140625,755.0,766.0,766.0,1954286
2024-01-26,768.0,778.4000244140625,762.7999877929688,768.5999755859375,768.5999755859375,2065993
2024-01-29,770.2000122070312,784.4000244140625,766.5999755859375,780.5999755859375,780.5999755859375,3581270
2024-01-30,824.0,834.4000244140625,778.5999755859375,795.5999755859375,795.5999755859375,4713032
2024-01-31,792.7999877929688,796.7999877929688,769.7999877929688,771.4000244140625,771.4000244140625,4562481
2024-02-01,764.2000122070312,784.7999877929688,763.2000122070312,769.0,769.0,2911503
2024-02-02,779.0,790.0,775.4000244140625,775.4000244140625,775.4000244140625,1982039
2024-02-05,772.4000244140625,781.4000244140625,769.7999877929688,773.0,773.0,1769170
2024-02-06,774.7999877929688,783.7999877929688,774.0999755859375,781.7999877929688,781.7999877929688,1226885
2024-02-07,787.5999755859375,793.7999877929688,781.4000244140625,781.7999877929688,781.7999877929688,5199105
2024-02-08,781.7999877929688,790.4000244140625,777.7999877929688,783.4000244140625,783.4000244140625,1550506
2024-02-09,783.5999755859375,788.5999755859375,779.6539916992188,780.2000122070312,780.2000122070312,1780807
2024-02-12,783.4000244140625,786.4000244140625,773.0,778.0,778.0,2204838
2024-02-13,775.5999755859375,776.7999877929688,753.0,755.5999755859375,755.5999755859375,2000271
2024-02-14,758.2000122070312,774.7999877929688,758.2000122070312,765.4000244140625,765.4000244140625,3656112
2024-02-15,774.0,775.4000244140625,766.7999877929688,770.2000122070312,770.2000122070312,1904806
2024-02-16,773.5999755859375,784.0,773.5999755859375,782.0,782.0,2300083
2024-02-19,778.5999755859375,784.4000244140625,777.2000122070312,783.0,783.0,2412165
2024-02-20,781.4000244140625,790.5999755859375,780.5999755859375,788.2000122070312,788.2000122070312,1749363
2024-02-21,798.2000122070312,798.2000122070312,774.4000244140625,780.4000244140625,780.4000244140625,4850418
2024-02-22,749.4000244140625,779.0,730.5999755859375,730.5999755859375,730.5999755859375,5936817
2024-02-23,718.4000244140625,730.2000122070312,705.7999877929688,730.0,730.0,4881357
2024-02-26,729.0,734.7999877929688,715.5999755859375,726.5999755859375,726.5999755859375,2412175
2024-02-27,718.0,725.2000122070312,713.4000244140625,713.7999877929688,713.7999877929688,2303209
2024-02-28,717.0,720.0,708.0,713.7999877929688,713.7999877929688,1840105
2024-02-29,715.4000244140625,724.0,707.1290283203125,707.2000122070312,707.2000122070312,6313244
2024-03-01,715.0,717.7999877929688,705.5999755859375,713.5999755859375,713.5999755859375,3183926
2024-03-04,715.2000122070312,716.7999877929688,708.7999877929688,713.0,713.0,2624347
2024-03-05,708.4000244140625,712.7999877929688,706.7520141601562,711.0,711.0,1816893
2024-03-06,711.4000244140625,716.5999755859375,709.1170043945312,710.7999877929688,710.7999877929688,2647999
2024-03-07,707.4000244140625,716.6640014648438,705.072021484375,713.2000122070312,713.2000122070312,1891979
2024-03-08,715.4000244140625,716.5999755859375,699.5999755859375,705.7999877929688,705.7999877929688,2107495
2024-03-11,701.4000244140625,710.2000122070312,696.7999877929688,710.2000122070312,710.2000122070312,2036385
2024-03-12,717.5999755859375,720.0,713.7999877929688,719.5999755859375,719.5999755859375,1904421
